"","pub_date","score"
"84","2018-06-09T09:00:05+0000","26.716198"
"85","2018-06-09T05:00:03+0000","14.655782"
"86","2018-06-08T21:53:35+0000","6.338681"
"87","2018-06-08T21:43:44+0000","9.957839"
"88","2018-06-08T20:33:10+0000","6.9480805"
"89","2018-06-08T16:22:34+0000","6.9684415"
"90","2018-06-08T16:08:32+0000","10.275181"
"91","2018-06-03T14:30:01+0000","9.930164"
"92","2018-06-02T20:41:08+0000","5.3644876"
"93","2018-06-02T04:00:01+0000","4.648897"
"94","2018-06-01T16:31:13+0000","10.294852"
"95","2018-06-01T16:18:08+0000","6.0474668"
"96","2018-06-01T15:55:12+0000","15.154465"
"97","2018-06-01T15:47:41+0000","11.105793"
"98","2018-06-01T14:58:27+0000","10.290498"
"99","2018-06-01T13:00:01+0000","16.757318"
"100","2018-06-01T10:09:41+0000","9.229729"
"101","2018-05-25T13:13:13+0000","10.355126"
"102","2018-05-25T13:00:01+0000","61.435673"
"103","2018-05-25T10:55:33+0000","14.4684515"
"104","2018-05-25T10:46:38+0000","7.3636646"
"105","2018-05-25T10:00:06+0000","5.812466"
"106","2018-05-25T09:37:52+0000","6.053738"
"107","2018-05-25T09:00:11+0000","6.078842"
"108","2018-05-25T09:00:10+0000","17.053543"
"109","2018-05-25T09:00:03+0000","7.332348"
"110","2018-05-25T09:00:01+0000","11.105437"
"111","2018-05-18T18:16:56+0000","6.6370783"
"112","2018-05-18T17:48:26+0000","8.959736"
"113","2018-05-18T16:05:28+0000","18.91678"
"114","2018-05-18T16:05:15+0000","10.275181"
"115","2018-05-18T14:00:58+0000","11.680265"
"116","2018-05-18T13:00:01+0000","18.293613"
"117","2018-05-18T12:52:39+0000","11.567688"
"118","2018-05-18T11:44:18+0000","4.103547"
"119","2018-05-18T10:00:06+0000","5.3340063"
"120","2018-05-18T09:45:05+0000","6.9560547"
"121","2018-05-13T13:17:39+0000","10.264492"
"122","2018-05-13T04:00:00+0000","13.857218"
"123","2018-05-12T18:22:42+0000","7.735161"
"124","2018-05-12T10:00:01+0000","12.061412"
"125","2018-05-12T10:00:01+0000","11.667108"
"126","2018-05-12T07:57:21+0000","15.069418"
"127","2018-05-12T04:33:26+0000","12.145683"
"128","2018-05-12T00:02:51+0000","18.9109"
"129","2018-05-11T21:24:11+0000","7.3222084"
"130","2018-05-11T19:36:26+0000","7.715266"
"131","2018-05-04T21:28:57+0000","19.381622"
"132","2018-05-04T21:03:25+0000","5.776425"
"133","2018-05-04T19:33:35+0000","15.487515"
"134","2018-05-04T19:15:48+0000","13.940501"
"135","2018-05-04T16:45:53+0000","10.68607"
"136","2018-05-04T15:21:10+0000","9.901001"
"137","2018-05-04T13:27:18+0000","19.399446"
"138","2018-05-04T13:00:01+0000","17.109827"
